perfect pp for learning new languages....although its not with languages that you need to advance in..... i recommend it to everyone i know ) bow its one of the best free apes i know...even when or lives are out (they are 5) you can get more lives by practicing which is even better !,0
known as the elite language learning program for a reason ,0
i know how to order food in german however this program helps me learn the details with the german language.,0
have to guess the vocabulary once in a while but perhaps it was deliberate to keep users attention.,0
"if you give it serious time (not 5 minutes a day like they advertise, but more like an hour or two daily), this learning method actually works well to get you started with a language.",0
"amazing learning tool for those who want to set a foundation for learning a language, me personally chose russian and i feel like i am learning a good amount, you just need to dedicate time and effort, i also recommend tiny cards and then follow the language you're learning to help practice and perfect the language of your choice.",0
hopefully i will have russian killed in eventually.,0
just need to put in the work.,0
"overall, great free pp and i love domingo!!",0
!,0
a wonderful and revolutionary pp.,0
wonderful to use before to study up for trip abroad.,0
"where's the pp that makes learning history, path, or other subjects fun?!",0
thank you for your service and helping those who commit to continuous learning and growth.,0
an excellent language pp.,0
fun to use.,0
"lessons depend on the category chosen & can be phrases in your home language & the language you are learning, write what you have heard, speak the phrase or word, enter missing words, vocabulary.",0
see which languages others are learning.,0
"complete as little or more daily or less frequently, easy to pick up again.",0
"but for a free pp, that genuinely reaches you the language and how to spell and pronounce things correctly.",0
it is great.,0
there really are no shortcuts and you have to stick with it.,0
if you want to learn a language you can.,0
this pp is great and makes it easy to get into your routine.,0
just beware of the owl if you leave your modifications on.,0
he will remind you.,0
i have been using the pp for a week and so far is good.,0
i am learning spanish and german and slowly starting italian.,0
"with many option, it's easy to learn a new language at your own pace.",0
this pp is very fun and educational.,0
it makes learning a new language easy and fun!,0
i would give you 100 stars if i could.,0
i really appreciate this pp.,0
"well, it is not a bad application... i mean, it is too similar to a game but if you pay attention and follow the advice the pp itself gives (read each lesson out loud and write the new vocabulary you learn after practicing), then you will probably get the basic knowledge such as sounds and simple vocabulary.",0
"so, it is recommended to beginners but you can't stop here.",0
i would highly recommend this as a method of learning a second language.,0
i have learnt more grammar in a very short period than i have with other language learning software.,0
love domingo and my portuguese is getting so much better!,0
"other than that, this pp is absolutely great!",0
the two languages are so similar and it would be much easier to learn being italian my first language!),0
very nice pp.,0
there are a lot of things that might be useful if you are learning new language.,0
"it is easy, funny and useful.",0
highly recommended this pp when you are learning either at home or outside.,0
this surely is the best free language learning pp available.,0
it makes learning real easy and fun.,0
plus it keeps you motivate and its just amazing.,0
you can set the bar low but when you start you almost dont want to quit.,0
so in my opinion its definitely worth a try!,0
"domingo is a great pp for learning, absolute 5 stars, its great, i love it, the lessons are very intriguing and i love, just love the cut little animation on the lessons, when i'm doing my japanese lessons, i always loved the lessons little pictures, but those little animation are perfect!",0
yes.,0
