i got the pp and have been using it all the time.,0
personally thought it was great.,0
this doesn't help learning.,0
so i will never use this pp anymore.,0
come on!,0
now are 4 hearts!,0
"they have definitely gone back on that for a full, max profits model.",0
learning a new language is about making mistakes and learning from them.,0
i haven't progressed since this change.,0
this is clearly a new recent bug,0
i loved the pp!,0
but the last update is really not pleasant!,0
i'm very upset about this.,0
it's very confusing.,0
mistakes are a big part of learning (even do says so! ),0
!,0
"domingo was an amazing pp, would've given it 5 stars a couple months ago.",0
but the latest updated do not promote language learning like they used too.,0
it's like they took away everything that made this pp work.,0
would even pay for those features in the future.,0
right now i want to abandon it.,0
"makes me feel stupid, sucks my determination to get this learnt.",0
can't see why it's supposed to help.,0
"if it's just to make you pay, then i get that.",0
great pp!,0
really?,0
why?,0
no thanks .,0
.,0
.,0
the pp has been mostly helpful but its frustration to be stuck with nothing to do on it.,0
"i'm sure the ""improvement"" in user experience makes me want to buy premium.",0
developer need to address this problem anyone who's eye sight isn't perfect struggles.,0
i'm not going to pay for plus when i can't see it.,0
i'm very disappointed.,0
"i can complete the exercise, if i can hear what is being said.",0
"i have started over multiple times, because of this problem",0
its not worth the frustration.,0
in just glad i have another pp to help with my studies,0
"', 'i don't have the cow but i have the leather' etc.).",0
didn't have to do that in the past you want too much information,0
i've always loved this pp.,0
which means i can move for ward in the lessons and it keeps failing me.,0
please i would need your assistance to fix this.,0
thanks,0
my mon got this pp before it was updated and i got it after.,0
i dislike the update but otherwise this is a fairly good pp.,0
"other than that i really, really, really like the application.",0
:),0
a bit disappointing,0
i guess i'll just have to install the pp,0
*&#$%!,0
@Â¥% is what i think about it.,0
please fix this.,0
2 stars because there are clot of errors and no developer have responded or fixed!,0
!,0
so many features are missing that it's laughable.,0
i had to do the rest on pp.,0
if i had to do it on pp then why is there an pp?,0
i am using the pp for japanese learning.,0
good idea but very poor implementation.,0
"nice concept, intuition execution.",0
has potential.,0
sons: -lacks depth.,0
a one month course or podcast can teach you far more than the whole pp.,0
"this means that out of the 30 minute session, perhaps just 5 minutes are actual content.",0
"after about 10 min,my son not interested in this pp.",0
i purchased the d version for my son.,0
when i saw there was an pp for mobile devices i thought it would be a great addition.,0
you'll just be guessing at everything.,0
this is really annoying as i am doing and saying exactly what it wants.,0
this is why the pp is more bad than good˜’,0
"decent amount of languages available, but competitors offer a more vast pool and a better complement for language learning.",0
not a big fan.,0
literal objects are easy to learn by guessing.,0
concepts are not.,0
it's a money grab and languages should be cheap and or free,0
now i can't do any speaking exercises at all now.,0
disappointed!,0
they are only available for is.,0
"love this pp, really great.",0
my accent and vocabulary are really improving!,0
why can't i create an account?,0
"the pp says it has problems with its system and ask to try to later, but through some time the same happens again.",0
i have the desktop account which i'm able to login to.,0
"please, can ye help me.",0
thank you,0
seems like it would be a good way to learn i've heard many good things but i would like to learn sign language and it is not an option sadly.,0
confusing.,0
you have to guess what each one is,0
$17 a month?,0
no thanks.,0
although it's a really good pp it makes you pay aft we're r so long but i should have expected that,0
the voice recognition is a of’© emboli.,0
i really love this pp but the recent update is awful.,1
i lost a 161 day streak because of that!,1
get a few wrong questions wrong and you can't continue learning.,1
"this is intended for english people, many things are not precise in this pp.",1
please make updated mandatory.,1
"about a month in i tried to get my girlfriend to join, but for whatever reason her game uses ""hearts"" where mine uses ""lights"".",1
"this difference literally means that she cannot do what i have been doing, which is playing for about 5 minutes each day.",1
"the heart system actually stops you from learning and instead blocks you with a pay wall to play their ""free"" pp...",1
"only feared towards an american audience, for both spanish and english earners (even the flags are wrong).",1
the same with portuguese.,1
it's very inconsistent when his-tying due to finger errors.,1
"however, the biggest problem is there are never any explanations as to why the rule is as it is.",1
you only know if it's right or wrong and have no indication why this is the case.,1
very limited but a decent option to start learning some basic vocabulary for a new language.,1
this new heart thing doesn't work.,1
i got answers that are right but lose hearts regardless.,1
i get penalized for minor spelling errors.,1
and on top of that i need gems to refill those hearts.,1
how long does it take to refill those gems.,1
it might help you get more subscribers but whatever.,1
learning has turned from something fun to a stupid grind to refill my hearts.,1
doing japanese course in introduction and it is extremely frustration when using you/natasha no name wa madura hand desk.,1
when using 'desk' in the sentence it is purely at random of and can get me to lose a hearts.,1
it feels more like luck instead of learning.,1
please fix as this feels like an intentional feature to buy premium membership which goes against your motor if free learning.,1
it was a awesome pp at the beginning but the sound has stopped since i started italian.,1
i tried every way to fix it but didn't answer.,1
you cut off the option for regenerate hearts!,1
"i know the office option isn't free but please domingo, you guns where doing it right.",1
the heart system ruined it.,1
"ever since they implements the heart system, this pp is pay to progress, despite it being heavily advertisement tormented to ""keep learning free"".",1
since the heart system you are only allowed five mistakes per lesson or you have to pay the in pp currency to refill your hearts.,1
you now need to pay lights to test out of a level.,1
that is really infuriating for people who want/can to progress fast.,1
update (30-dec-2019): it is now the second time that i open my domingo on a monday morning to find that my streak freeze was used up even though i had a weekend amulet.,1
i can't take anymore a placement test when doing another course.,1
"then you can't delete a course, i mean that if you took one course for english speaker, you cannot delete it if it's the only one, even having a lot more for french speaker, so you're king of getting lost with courses for different language speaker, i wanted to try but i don't like and i can't remove it.",1
"also why did you stop to offer ""free test"" .... please do something",1
"tried to learn hind.. and i noticed problems, such as different bowels sound exactly the same, there no distinction at all, and sense it's just a guess which one to choose, most like leading to making mistake.",1
"also, i couldn't complete several tasks due to the pp not accepting the correct answer.",1
"and the last, it doesn't have any grammar notes or explanation, so it's really like running in the fields with no direction",1
there's a problem with singing information on the domingo pp on mobile devices and on the domingo on the computer.,1
"i practiced on my computer, but it didn't reflect on my phone.",1
also why is there different lesson information on the domingo on pus?,1
"i used to love this pp and progressed rapidly, but then they started using the heart health and penalizing me for mistakes on new lessons.",1
and i've been extremely frustrated with the hearts and having to quit a lesson towards the end because i ran out of hearts.,1
please go back to lights and no hearts!!!!,1
"i tried to use the online version, which doesn't have the hearts, but it's hard to use on a mobile devise.",1
ply discontinue the hearts!,1
